"","Neighborhood","Airbnb","Date","City","ZRI","ZRI_City"
"3822","Central City(Los Angeles)",0,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2139,2588
"3823","Central City(Los Angeles)",0,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2134,2578
"3824","Central City(Los Angeles)",0,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2136,2564
"3825","Central City(Los Angeles)",0,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2141,2549
"3826","Central City(Los Angeles)",0,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2138,2537
"3827","Central City(Los Angeles)",0,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2109,2520
"3828","Central City(Los Angeles)",0,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2083,2506
"3829","Westwood(Los Angeles)",317,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",4124,2625
"3830","Westwood(Los Angeles)",317,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",4125,2616
"3831","Westwood(Los Angeles)",289,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",4109,2607
"3832","Westwood(Los Angeles)",284,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",4110,2600
"3833","Westwood(Los Angeles)",281,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",4135,2595
"3834","Westwood(Los Angeles)",276,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",4156,2588
"3835","Westwood(Los Angeles)",267,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",4168,2578
"3836","Westwood(Los Angeles)",263,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",4144,2564
"3837","Westwood(Los Angeles)",243,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",4111,2549
"3838","Westwood(Los Angeles)",234,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",4069,2537
"3839","Westwood(Los Angeles)",229,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",4041,2520
"3840","Westwood(Los Angeles)",226,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",4024,2506
"3841","Wilmington(Los Angeles)",3,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2206,2625
"3842","Wilmington(Los Angeles)",3,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2188,2616
"3843","Wilmington(Los Angeles)",3,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2178,2607
"3844","Wilmington(Los Angeles)",3,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2174,2600
"3845","Wilmington(Los Angeles)",2,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2173,2595
"3846","Wilmington(Los Angeles)",1,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2168,2588
"3847","Wilmington(Los Angeles)",1,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2155,2578
"3848","Wilmington(Los Angeles)",1,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2129,2564
"3849","Wilmington(Los Angeles)",1,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2106,2549
"3850","Wilmington(Los Angeles)",1,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2088,2537
"3851","Wilmington(Los Angeles)",0,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2072,2520
"3852","Wilmington(Los Angeles)",0,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2064,2506
"3853","North Hills(Los Angeles)",25,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2655,2625
"3854","North Hills(Los Angeles)",25,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2634,2616
"3855","North Hills(Los Angeles)",25,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2616,2607
"3856","North Hills(Los Angeles)",25,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2607,2600
"3857","North Hills(Los Angeles)",23,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2600,2595
"3858","North Hills(Los Angeles)",20,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2586,2588
"3859","North Hills(Los Angeles)",20,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2572,2578
"3860","North Hills(Los Angeles)",18,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2554,2564
"3861","North Hills(Los Angeles)",17,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2538,2549
"3862","North Hills(Los Angeles)",17,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2524,2537
"3863","North Hills(Los Angeles)",17,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2513,2520
"3864","North Hills(Los Angeles)",17,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2503,2506
"3865","Panorama City(Los Angeles)",12,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2331,2625
"3866","Panorama City(Los Angeles)",12,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2322,2616
"3867","Panorama City(Los Angeles)",12,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2320,2607
"3868","Panorama City(Los Angeles)",12,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2315,2600
"3869","Panorama City(Los Angeles)",11,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2308,2595
"3870","Panorama City(Los Angeles)",11,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2302,2588
"3871","Panorama City(Los Angeles)",10,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2300,2578
"3872","Panorama City(Los Angeles)",10,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2297,2564
"3873","Panorama City(Los Angeles)",10,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2287,2549
"3874","Panorama City(Los Angeles)",8,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2268,2537
"3875","Panorama City(Los Angeles)",8,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2244,2520
"3876","Panorama City(Los Angeles)",8,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2219,2506
"3877","Reseda(Los Angeles)",61,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2540,2625
"3878","Reseda(Los Angeles)",61,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2538,2616
"3879","Reseda(Los Angeles)",61,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2535,2607
"3880","Reseda(Los Angeles)",60,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2531,2600
"3881","Reseda(Los Angeles)",59,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2526,2595
"3882","Reseda(Los Angeles)",58,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2524,2588
"3883","Reseda(Los Angeles)",57,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2519,2578
"3884","Reseda(Los Angeles)",56,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2506,2564
"3885","Reseda(Los Angeles)",50,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2486,2549
"3886","Reseda(Los Angeles)",47,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2469,2537
"3887","Reseda(Los Angeles)",46,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2455,2520
"3888","Reseda(Los Angeles)",46,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2438,2506
"3889","Pacoima(Los Angeles)",5,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2330,2625
"3890","Pacoima(Los Angeles)",5,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2319,2616
"3891","Pacoima(Los Angeles)",5,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2311,2607
"3892","Pacoima(Los Angeles)",5,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2304,2600
"3893","Pacoima(Los Angeles)",5,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2297,2595
"3894","Pacoima(Los Angeles)",5,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2290,2588
"3895","Pacoima(Los Angeles)",5,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2284,2578
"3896","Pacoima(Los Angeles)",5,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2278,2564
"3897","Pacoima(Los Angeles)",5,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2272,2549
"3898","Pacoima(Los Angeles)",5,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2260,2537
"3899","Pacoima(Los Angeles)",5,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2241,2520
"3900","Pacoima(Los Angeles)",5,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2220,2506
"3901","San Pedro(Los Angeles)",62,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2474,2625
"3902","San Pedro(Los Angeles)",62,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2459,2616
"3903","San Pedro(Los Angeles)",61,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2451,2607
"3904","San Pedro(Los Angeles)",60,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2445,2600
"3905","San Pedro(Los Angeles)",58,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2447,2595
"3906","San Pedro(Los Angeles)",57,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2448,2588
"3907","San Pedro(Los Angeles)",54,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2444,2578
"3908","San Pedro(Los Angeles)",52,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2427,2564
"3909","San Pedro(Los Angeles)",49,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2411,2549
"3910","San Pedro(Los Angeles)",44,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2396,2537
"3911","San Pedro(Los Angeles)",42,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2376,2520
"3912","San Pedro(Los Angeles)",41,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2356,2506
"3913","Northridge(Los Angeles)",48,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",3046,2625
"3914","Northridge(Los Angeles)",48,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",3029,2616
"3915","Northridge(Los Angeles)",48,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",3011,2607
"3916","Northridge(Los Angeles)",48,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2999,2600
"3917","Northridge(Los Angeles)",47,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2992,2595
"3918","Northridge(Los Angeles)",47,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2986,2588
"3919","Northridge(Los Angeles)",47,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2973,2578
"3920","Northridge(Los Angeles)",44,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2956,2564
"3921","Northridge(Los Angeles)",43,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2935,2549
"3922","Northridge(Los Angeles)",42,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2910,2537
"3923","Northridge(Los Angeles)",42,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2880,2520
"3924","Northridge(Los Angeles)",41,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2870,2506
"3925","Sylmar(Los Angeles)",14,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2445,2625
"3926","Sylmar(Los Angeles)",14,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2443,2616
"3927","Sylmar(Los Angeles)",13,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2442,2607
"3928","Sylmar(Los Angeles)",12,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2438,2600
"3929","Sylmar(Los Angeles)",11,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2430,2595
"3930","Sylmar(Los Angeles)",11,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2419,2588
"3931","Sylmar(Los Angeles)",11,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2410,2578
"3932","Sylmar(Los Angeles)",11,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2405,2564
"3933","Sylmar(Los Angeles)",11,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2400,2549
"3934","Sylmar(Los Angeles)",11,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2394,2537
"3935","Sylmar(Los Angeles)",11,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2375,2520
"3936","Sylmar(Los Angeles)",10,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2357,2506
"3937","Boyle Heights(Los Angeles)",58,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2129,2625
"3938","Boyle Heights(Los Angeles)",58,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2108,2616
"3939","Boyle Heights(Los Angeles)",58,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2090,2607
"3940","Boyle Heights(Los Angeles)",58,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2071,2600
"3941","Boyle Heights(Los Angeles)",57,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2060,2595
"3942","Boyle Heights(Los Angeles)",57,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2055,2588
"3943","Boyle Heights(Los Angeles)",55,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2050,2578
"3944","Boyle Heights(Los Angeles)",54,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2052,2564
"3945","Boyle Heights(Los Angeles)",54,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2049,2549
"3946","Boyle Heights(Los Angeles)",54,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2045,2537
"3947","Boyle Heights(Los Angeles)",35,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2011,2520
"3948","Boyle Heights(Los Angeles)",33,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",1982,2506
"3949","Canoga Park(Los Angeles)",41,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2492,2625
"3950","Canoga Park(Los Angeles)",41,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2486,2616
"3951","Canoga Park(Los Angeles)",41,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2481,2607
"3952","Canoga Park(Los Angeles)",39,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2479,2600
"3953","Canoga Park(Los Angeles)",39,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2472,2595
"3954","Canoga Park(Los Angeles)",39,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2468,2588
"3955","Canoga Park(Los Angeles)",38,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2459,2578
"3956","Canoga Park(Los Angeles)",36,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2447,2564
"3957","Canoga Park(Los Angeles)",36,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2435,2549
"3958","Canoga Park(Los Angeles)",36,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2425,2537
"3959","Canoga Park(Los Angeles)",35,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2414,2520
"3960","Canoga Park(Los Angeles)",34,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2397,2506
"3961","Sun Valley(Los Angeles)",44,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2499,2625
"3962","Sun Valley(Los Angeles)",44,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2499,2616
"3963","Sun Valley(Los Angeles)",43,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2499,2607
"3964","Sun Valley(Los Angeles)",40,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2500,2600
"3965","Sun Valley(Los Angeles)",40,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2495,2595
"3966","Sun Valley(Los Angeles)",39,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2490,2588
"3967","Sun Valley(Los Angeles)",38,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2479,2578
"3968","Sun Valley(Los Angeles)",37,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2458,2564
"3969","Sun Valley(Los Angeles)",35,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2432,2549
"3970","Sun Valley(Los Angeles)",35,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2417,2537
"3971","Sun Valley(Los Angeles)",35,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2404,2520
"3972","Sun Valley(Los Angeles)",33,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2396,2506
"3973","Westlake(Los Angeles)",370,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2481,2625
"3974","Westlake(Los Angeles)",369,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2457,2616
"3975","Westlake(Los Angeles)",367,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2442,2607
"3976","Westlake(Los Angeles)",360,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2438,2600
"3977","Westlake(Los Angeles)",355,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2443,2595
"3978","Westlake(Los Angeles)",350,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2448,2588
"3979","Westlake(Los Angeles)",340,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2449,2578
"3980","Westlake(Los Angeles)",335,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2435,2564
"3981","Westlake(Los Angeles)",332,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2414,2549
"3982","Westlake(Los Angeles)",323,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2398,2537
"3983","Westlake(Los Angeles)",317,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2380,2520
"3984","Westlake(Los Angeles)",308,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2375,2506
"3985","Koreatown(Los Angeles)",453,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2611,2625
"3986","Koreatown(Los Angeles)",453,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2603,2616
"3987","Koreatown(Los Angeles)",445,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2597,2607
"3988","Koreatown(Los Angeles)",443,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2596,2600
"3989","Koreatown(Los Angeles)",437,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2598,2595
"3990","Koreatown(Los Angeles)",426,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2596,2588
"3991","Koreatown(Los Angeles)",418,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2587,2578
"3992","Koreatown(Los Angeles)",412,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2563,2564
"3993","Koreatown(Los Angeles)",403,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2541,2549
"3994","Koreatown(Los Angeles)",391,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2533,2537
"3995","Koreatown(Los Angeles)",386,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2536,2520
"3996","Koreatown(Los Angeles)",378,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2536,2506
"3997","Mid City(Los Angeles)",0,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2969,2625
"3998","Mid City(Los Angeles)",0,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2951,2616
"3999","Mid City(Los Angeles)",0,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2932,2607
"4000","Mid City(Los Angeles)",0,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2923,2600
"4001","Mid City(Los Angeles)",0,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2917,2595
"4002","Mid City(Los Angeles)",0,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2904,2588
"4003","Mid City(Los Angeles)",0,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2873,2578
"4004","Mid City(Los Angeles)",0,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2835,2564
"4005","Mid City(Los Angeles)",0,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2788,2549
"4006","Mid City(Los Angeles)",0,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2757,2537
"4007","Mid City(Los Angeles)",0,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2732,2520
"4008","Mid City(Los Angeles)",0,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2730,2506
"4009","North Hollywood(Los Angeles)",338,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2624,2625
"4010","North Hollywood(Los Angeles)",338,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2617,2616
"4011","North Hollywood(Los Angeles)",335,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2618,2607
"4012","North Hollywood(Los Angeles)",327,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2618,2600
"4013","North Hollywood(Los Angeles)",318,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2615,2595
"4014","North Hollywood(Los Angeles)",304,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2602,2588
"4015","North Hollywood(Los Angeles)",300,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2585,2578
"4016","North Hollywood(Los Angeles)",292,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2568,2564
"4017","North Hollywood(Los Angeles)",286,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2550,2549
"4018","North Hollywood(Los Angeles)",268,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2535,2537
"4019","North Hollywood(Los Angeles)",263,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2510,2520
"4020","North Hollywood(Los Angeles)",254,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2497,2506
"4021","Hollywood(Los Angeles)",1428,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2855,2625
"4022","Hollywood(Los Angeles)",1428,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2850,2616
"4023","Hollywood(Los Angeles)",1417,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2840,2607
"4024","Hollywood(Los Angeles)",1405,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2837,2600
"4025","Hollywood(Los Angeles)",1391,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2831,2595
"4026","Hollywood(Los Angeles)",1362,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2822,2588
"4027","Hollywood(Los Angeles)",1341,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2796,2578
"4028","Hollywood(Los Angeles)",1311,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2753,2564
"4029","Hollywood(Los Angeles)",1264,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2702,2549
"4030","Hollywood(Los Angeles)",1233,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2679,2537
"4031","Hollywood(Los Angeles)",1207,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2679,2520
"4032","Hollywood(Los Angeles)",1181,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2696,2506
"4033","Van Nuys(Los Angeles)",140,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2640,2625
"4034","Van Nuys(Los Angeles)",140,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2623,2616
"4035","Van Nuys(Los Angeles)",140,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2613,2607
"4036","Van Nuys(Los Angeles)",133,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2606,2600
"4037","Van Nuys(Los Angeles)",132,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2600,2595
"4038","Van Nuys(Los Angeles)",129,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2593,2588
"4039","Van Nuys(Los Angeles)",119,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2579,2578
"4040","Van Nuys(Los Angeles)",119,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2560,2564
"4041","Van Nuys(Los Angeles)",115,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2541,2549
"4042","Van Nuys(Los Angeles)",113,2016-03-01,"Los Angeles-Long Beach-Anaheim, CA",2532,2537
"4043","Van Nuys(Los Angeles)",112,2016-02-01,"Los Angeles-Long Beach-Anaheim, CA",2518,2520
"4044","Van Nuys(Los Angeles)",111,2016-01-01,"Los Angeles-Long Beach-Anaheim, CA",2505,2506
"4045","Southeast Los Angeles(Los Angeles)",0,2016-12-01,"Los Angeles-Long Beach-Anaheim, CA",2089,2625
"4046","Southeast Los Angeles(Los Angeles)",0,2016-11-01,"Los Angeles-Long Beach-Anaheim, CA",2069,2616
"4047","Southeast Los Angeles(Los Angeles)",0,2016-10-01,"Los Angeles-Long Beach-Anaheim, CA",2059,2607
"4048","Southeast Los Angeles(Los Angeles)",0,2016-09-01,"Los Angeles-Long Beach-Anaheim, CA",2053,2600
"4049","Southeast Los Angeles(Los Angeles)",0,2016-08-01,"Los Angeles-Long Beach-Anaheim, CA",2048,2595
"4050","Southeast Los Angeles(Los Angeles)",0,2016-07-01,"Los Angeles-Long Beach-Anaheim, CA",2041,2588
"4051","Southeast Los Angeles(Los Angeles)",0,2016-06-01,"Los Angeles-Long Beach-Anaheim, CA",2034,2578
"4052","Southeast Los Angeles(Los Angeles)",0,2016-05-01,"Los Angeles-Long Beach-Anaheim, CA",2026,2564
"4053","Southeast Los Angeles(Los Angeles)",0,2016-04-01,"Los Angeles-Long Beach-Anaheim, CA",2020,2549
